InnerRadius,Length,Quadratic,Linear,InnerRadius2,Length2,Quadratic2,Linear2,Generation,Fitness
1.634360,23.1675,0.020408000000000003,-0.265397,0.078178,16.0247,-0.007673,0.36999499999999996,25,5.56266
1.221890,20.6267,0.018029,-0.239362,5.213430,17.0285,0.038542,-0.6110369999999999,25,5.478680000000001
1.407790,22.1833,0.018507,-0.257924,3.763900,14.8105,0.039018000000000004,-0.513213,25,5.6092699999999995
1.243140,22.3532,0.021456,-0.268165,3.448970,16.9263,0.038201,-0.45096800000000004,25,5.572030000000001
1.169450,23.336,0.017562,-0.229648,5.709540,20.687,0.036513,-0.782867,25,5.75713
1.643630,22.3652,0.020566,-0.20981599999999997,3.887570,18.7367,0.033051,-0.5315810000000001,25,5.84645
1.233720,14.7222,0.020489,-0.186574,3.887570,15.0419,0.035961,-0.5447930000000001,25,5.63385
6.312300,22.7675,0.019395,-0.554719,4.613480,16.532,0.040293999999999996,-0.508017,25,5.292730000000001
1.132950,21.1939,0.023383,-0.22107399999999996,4.919610,16.8276,0.036127,-0.5447930000000001,25,5.8911
1.231340,20.6588,0.019395,-0.17349,4.262660,13.2985,0.035961,-0.491659,25,5.18628
1.222560,21.3962,0.021105000000000002,-0.244394,3.580320,15.587,0.008038,-0.092417,25,5.59607
1.231340,23.3015,0.021845,-0.261979,4.262660,14.2592,0.010262,-0.037113,25,5.48378
1.128590,21.5549,0.021541,-0.268275,4.262660,18.7367,0.008038,-0.083156,25,5.45317
1.015840,18.8071,0.024853,-0.242173,2.658620,14.2592,0.009559,-0.037113,25,5.62305
2.073080,21.1939,0.023336000000000003,-0.248104,3.580320,15.8146,0.010262,-0.089025,25,5.7180800000000005
1.372920,21.3962,0.021427,-0.24237899999999998,3.015140,41.8104,-0.003679,0.175432,25,5.48109
1.816150,23.6833,0.018483000000000003,-0.22858,3.043810,17.379,0.04043,-0.5051760000000001,25,5.477930000000001
1.466560,21.5964,0.023053,-0.260135,5.088020,18.65,0.038276,-0.742581,25,5.57299
1.651050,22.085,0.021427,-0.29473699999999997,3.532100,14.0871,0.0096,-0.092417,25,5.620830000000001
1.340640,22.2213,0.021427,-0.20776599999999998,3.580320,14.142,-0.023776,0.357602,25,5.58095
1.466560,20.4219,0.024899,-0.291905,3.064610,17.379,0.030565,-0.524622,25,5.60635
1.138740,21.1939,0.021174000000000002,-0.23909699999999998,3.788160,12.9448,0.036127,-0.45501099999999994,25,5.39042
1.553590,19.3312,0.024516,-0.191995,5.069350,14.7567,0.008038,-0.035703,25,5.64687
1.181040,19.8872,0.021399,-0.233406,3.293420,17.6156,0.03778,-0.514789,25,5.49708
1.485900,21.0652,0.020913,-0.218146,0.072959,16.1577,-0.008265999999999999,0.35522800000000004,25,5.5962
1.340640,21.1335,0.023487,-0.28918299999999997,3.005500,11.0093,-0.008626,0.36999499999999996,25,5.64823
1.281160,16.9762,0.023487,-0.199804,4.670620,16.1689,0.010156,-0.033326999999999996,25,5.60425
1.831440,23.1146,0.020745,-0.26403699999999997,3.179570,18.7367,0.040293999999999996,-0.563012,25,5.53904
2.071740,21.3962,0.021427,-0.248104,3.385840,14.4188,0.010262,-0.092417,25,5.637580000000001
1.372920,22.085,0.021427,-0.246612,3.580320,15.8146,0.040293999999999996,-0.5425,25,5.67169
1.762220,22.3525,0.020638999999999998,-0.246286,5.088020,19.3349,0.037806,-0.76561,25,5.44267
1.675510,21.9022,0.020862000000000002,-0.299246,3.742590,13.1054,0.037101999999999996,-0.518977,25,5.46155
1.340640,22.085,0.021427,-0.20776599999999998,0.082761,18.65,-0.0073620000000000005,0.36999499999999996,25,5.91817
1.983810,21.9271,0.023118,-0.270201,3.532100,14.0871,-0.024099000000000002,0.357602,25,5.515280000000001
2.151340,21.7373,0.019544,-0.25298000000000004,3.696940,40.6867,-0.0036780000000000003,0.175432,25,5.6272400000000005
2.057370,21.1939,0.021102000000000003,-0.25298000000000004,3.281390,20.0516,0.037067,-0.543931,25,5.7908599999999995
1.643630,22.5364,0.019395,-0.182694,4.262660,9.92853,0.03688,-0.5308069999999999,25,5.45717
1.231340,22.8079,0.021047999999999997,-0.248766,5.290490,16.8276,0.035961,-0.5447930000000001,25,5.68121
1.762220,23.336,0.017562,-0.21373699999999998,3.532100,13.1054,0.033051,-0.513213,25,5.45791
1.185460,22.3525,0.020862000000000002,-0.252326,3.742590,18.4906,0.037604000000000005,-0.518977,25,5.49735
2.057370,21.2426,0.022195,-0.25298000000000004,0.078178,20.3619,-0.0078,0.347597,25,5.6501
1.231340,22.1833,0.019544,-0.270201,3.696940,16.8402,0.037067,-0.533643,25,5.497319999999999
0.784953,13.6161,0.019983,-0.153927,1.603380,19.1464,-0.024231,0.750031,25,5.522469999999999
2.835450,16.6558,-0.004034,0.20539899999999997,3.803330,10.0578,-0.047925,0.524265,25,5.416530000000001
4.370500,11.1796,0.001436,0.141727,3.484740,17.8935,0.023312,-0.20111500000000002,25,5.58609
1.029980,25.2569,-0.037071,0.948089,2.561000,13.6237,-0.028544,0.267396,25,5.57003
1.372920,21.0652,0.021427,-0.196274,0.074499,16.6884,-0.008265999999999999,0.35522800000000004,26,5.57956
1.417280,21.3962,0.020913,-0.218146,3.580320,20.1582,0.010262,-0.092417,26,5.69897
1.196590,23.4046,0.021399,-0.248104,3.211490,16.1796,0.026966000000000004,-0.465585,26,5.69674
1.965330,19.3312,0.015983,-0.191995,3.642210,15.8146,0.03778,-0.486706,26,5.40089
1.643630,21.5964,0.02204,-0.21901700000000002,3.887570,17.379,0.038838,-0.6992229999999999,26,5.46887
1.487500,22.3652,0.020566,-0.22227,5.406390,18.7367,0.031266,-0.5315810000000001,26,5.624709999999999
1.233720,14.7222,0.019781,-0.153927,3.757520,15.0419,0.035961,-0.5447930000000001,26,5.641430000000001
0.784953,13.6161,0.019763,-0.194503,1.603380,19.1464,-0.024231,0.750031,26,5.3846300000000005
1.907880,22.9043,0.021174000000000002,-0.291905,0.080694,15.4193,-0.006667,0.36999499999999996,26,5.38701
1.552760,20.8531,0.020745,-0.26403699999999997,3.179570,18.7367,0.040293999999999996,-0.563012,26,5.81107
1.231340,22.8079,0.021113,-0.229648,5.290490,16.8276,0.035961,-0.5447930000000001,26,5.79338
1.727460,23.336,0.017908,-0.248766,3.802310,13.2985,0.033051,-0.5315810000000001,26,5.764130000000001
1.218180,23.6833,0.021845,-0.261979,3.043810,17.379,0.04043,-0.5051760000000001,26,5.81236
1.816150,23.3015,0.018483000000000003,-0.22858,4.262660,14.2592,0.010262,-0.037113,26,5.62151
1.643630,22.2404,0.021427,-0.25298000000000004,3.696940,40.6867,-0.0036780000000000003,0.175432,26,5.519819999999999
2.151340,21.7373,0.019544,-0.248104,5.290490,9.92853,0.007941,-0.07643,26,5.42023
1.675510,21.6337,0.021399,-0.3128,3.742590,13.1054,0.038914,-0.571757,26,5.375430000000001
1.494770,23.9082,0.020862000000000002,-0.25298000000000004,3.293420,10.3426,0.037101999999999996,-0.525976,26,5.54016
1.340640,20.4219,0.024899,-0.29153,0.084505,18.65,-0.007693000000000001,0.36999499999999996,26,5.827369999999999
1.608830,21.8075,0.021427,-0.20776599999999998,3.064610,17.379,0.029937000000000002,-0.524622,26,5.6257
1.132950,21.1939,0.023383,-0.22107399999999996,3.580320,17.0282,0.036127,-0.521161,26,5.613580000000001
1.372920,22.085,0.021427,-0.246612,4.919610,15.8146,0.040293999999999996,-0.5425,26,5.73468
1.231340,23.3015,0.022366,-0.261979,3.293420,17.6156,0.008038,-0.037113,26,5.86983
1.162330,23.3015,0.022366,-0.261979,3.259950,17.6156,0.008678,-0.037113,26,5.71745
1.553590,19.6464,0.023047,-0.232235,5.069350,12.7942,0.008038,-0.035703,26,5.81451
1.231340,18.7904,0.022682,-0.203569,2.938280,15.2011,-0.00804,0.336767,26,5.53172
1.132950,18.8071,0.026289999999999997,-0.253146,5.290490,17.9148,0.035384,-0.565589,26,5.645969999999999
1.237510,22.8079,0.021368,-0.232413,0.077458,18.8976,-0.007673,0.36999499999999996,26,5.6029599999999995
1.237620,18.8047,0.024853,-0.268275,5.088020,14.1614,0.037195,-0.422414,26,5.5433
1.340640,20.5114,0.022096,-0.20776599999999998,0.080653,18.65,-0.007215999999999999,0.411458,26,5.90033
1.785260,23.6833,0.021047999999999997,-0.257924,5.290490,17.9148,0.036788999999999995,-0.565589,26,5.681019999999999
1.170590,23.4303,0.018483000000000003,-0.22858,3.386000,19.1744,0.03688,-0.5051760000000001,26,5.581
1.181040,23.1038,0.021399,-0.25298000000000004,4.613480,14.8217,0.038622000000000004,-0.5232020000000001,26,5.58334
1.481720,19.9454,0.021896000000000002,-0.191995,0.095315,18.6982,-0.007932,0.378942,26,5.62162
1.231340,22.8079,0.021047999999999997,-0.24216,5.290490,16.8276,0.035961,-0.5447930000000001,26,5.29919
1.227340,21.1939,0.023383,-0.250161,4.919610,16.1333,0.036127,-0.5447930000000001,26,5.36316
1.170590,22.8079,0.021047999999999997,-0.257924,4.759600,14.8217,0.03778,-0.5232020000000001,26,5.48493
1.181040,21.5418,0.021399,-0.191995,4.613480,17.9148,0.037674,-0.565589,26,5.76525
1.181040,19.8872,0.021399,-0.238265,4.262660,14.6458,0.03778,-0.545704,26,5.45292
1.301320,23.3015,0.020453,-0.261979,3.293420,17.6156,0.010262,-0.037113,26,5.6782900000000005
0.928548,19.1611,0.022428,-0.268275,5.290490,18.7367,0.009559,-0.083156,26,5.7036
1.372980,18.8071,0.024853,-0.230573,2.658620,20.1287,0.009559,-0.09012200000000001,26,5.565169999999999
1.553590,22.8079,0.020796000000000002,-0.227158,2.658620,12.572,0.04842,-0.428947,26,5.7281699999999995
1.015840,18.9979,0.024853,-0.242173,4.834690,14.2592,0.009559,-0.037113,26,5.78841
1.120710,22.8079,0.021047999999999997,-0.20776599999999998,5.290490,16.4769,0.03688,-0.582791,26,5.51428
1.340640,22.085,0.020893000000000002,-0.257924,0.082184,17.908,-0.0073620000000000005,0.36999499999999996,26,5.53622
1.494770,22.6688,0.021399,-0.23715300000000003,0.080974,11.3913,-0.008584,0.36999499999999996,26,5.54266
1.523350,19.5708,0.023487,-0.25298000000000004,3.293420,10.8919,0.038914,-0.5232020000000001,26,5.32418
1.132950,18.7904,0.023487,-0.244279,4.919610,15.8564,0.036127,-0.531622,26,5.58122
1.607100,21.1939,0.022655,-0.22107399999999996,5.169300,13.5303,0.008038,-0.035703,26,5.579330000000001
1.183340,18.9965,0.020623,-0.20981599999999997,5.933070,10.0133,-0.062669,0.37995300000000004,26,5.75397
1.643630,22.3652,0.020566,-0.199804,3.601540,18.7367,0.033051,-0.470992,26,5.78015
2.071740,23.1146,0.021072999999999998,-0.271867,3.477260,18.7367,0.010098000000000001,-0.035703,26,5.65369
1.181040,19.3312,0.021399,-0.18553499999999998,3.130890,17.6156,0.03778,-0.465585,26,5.62845
1.935400,13.6161,0.019953,-0.153927,3.310550,17.4448,0.033051,-0.513213,26,5.67899
0.784953,23.336,0.017792,-0.21373699999999998,1.603380,13.1054,-0.024231,0.750031,26,5.68426
1.327330,20.5114,0.024853,-0.268275,3.716710,14.1614,0.037195,-0.464178,26,5.37922
1.222560,21.3962,0.021105000000000002,-0.244394,5.088020,15.587,0.0073030000000000005,-0.08971900000000001,26,5.65842
1.566960,21.0652,0.020595,-0.218146,0.072959,12.9801,-0.008265999999999999,0.35522800000000004,26,5.6540300000000006
1.762220,23.336,0.017803,-0.21373699999999998,3.356410,16.1577,0.033051,-0.513213,26,5.55729
1.231340,22.1833,0.021174000000000002,-0.291905,0.080694,15.8315,-0.0069180000000000005,0.36999499999999996,26,5.72473
1.552760,22.9043,0.019544,-0.270201,3.696940,16.8402,0.034337,-0.543732,26,5.59946
1.643630,21.5964,0.021611000000000002,-0.20981599999999997,3.887570,18.65,0.038276,-0.707229,26,5.51928
1.466560,22.3652,0.023053,-0.260135,5.088020,18.7367,0.033051,-0.5315810000000001,26,5.38394
1.114920,19.3312,0.023487,-0.191995,0.078178,17.6156,-0.008259,0.36999499999999996,26,5.72262
4.370500,11.1796,0.001436,0.150133,3.484740,17.8935,0.023312,-0.196051,26,5.424930000000001
1.643630,22.1833,0.018507,-0.20981599999999997,3.887570,14.8105,0.039018000000000004,-0.513213,26,5.3120199999999995
1.407790,22.3652,0.020566,-0.257924,4.029030,18.7367,0.033051,-0.5315810000000001,26,5.58496
1.523350,21.6337,0.023487,-0.233406,4.876620,13.2985,0.008297,-0.033949,26,5.6478
1.742960,20.6157,0.021353,-0.233406,0.080974,11.0093,-0.00837,0.36999499999999996,26,5.52894
1.713350,22.7586,0.021427,-0.268275,5.088020,9.92853,0.008037,-0.076945,26,5.522959999999999
1.237620,20.5114,0.024853,-0.248104,5.290490,15.6732,0.037195,-0.49274700000000005,26,5.47644
1.181040,20.0378,0.021399,-0.233406,3.293420,11.0093,-0.008626,0.36999499999999996,26,5.70744
1.304550,21.1335,0.023487,-0.28918299999999997,2.864610,17.6156,0.03778,-0.550056,26,5.56235
1.029980,21.1335,0.023487,-0.28918299999999997,3.005500,13.6237,-0.028544,0.36999499999999996,26,5.573930000000001
1.273840,25.2569,-0.037071,0.948089,2.561000,11.0093,-0.008655,0.267396,26,5.58352
1.237620,20.5114,0.024194999999999998,-0.278981,4.905900,14.1614,0.035519,-0.464178,26,5.7241
1.835660,20.8392,0.023466,-0.268275,2.481410,15.5658,0.009559,-0.066709,26,5.72401
1.634360,23.1675,0.020408000000000003,-0.24430300000000002,0.078178,13.8453,-0.007435,0.36999499999999996,26,5.72628
1.553590,18.7904,0.020494,-0.254394,5.069350,15.0253,0.008038,-0.039543,26,5.51596
1.263410,18.4511,0.023223,-0.191628,5.933070,13.9654,0.037806,-0.76561,26,5.574990000000001
1.272150,24.5493,0.020638999999999998,-0.299246,5.211130,10.0133,-0.063148,0.37995300000000004,26,5.76845
1.340640,18.7323,0.019983,-0.28918299999999997,3.268070,11.9372,-0.008626,0.36999499999999996,26,5.56246
0.784953,13.6161,0.023487,-0.153927,1.659270,19.1464,-0.024231,0.750031,26,5.74491
1.580180,22.8578,0.021896000000000002,-0.25298000000000004,4.919610,16.8276,0.036127,-0.5447930000000001,26,5.9711099999999995
1.130610,20.1616,0.023383,-0.226032,0.088879,18.6982,-0.0073620000000000005,0.386253,26,5.83439
4.446710,14.037,0.040216,-0.486331,0.500053,17.9342,0.032833,-0.19907,26,5.8739
1.485900,21.526,0.020913,-0.22647899999999999,0.072959,16.1577,-0.008265999999999999,0.36131599999999997,26,5.863180000000001
1.553590,18.7904,0.023118,-0.232235,3.532100,14.0871,-0.024099000000000002,0.315988,26,5.54694
1.983810,21.9271,0.022682,-0.270201,5.069350,14.9434,0.008038,-0.035703,26,5.5391699999999995
1.132950,20.0158,0.023053,-0.22107399999999996,4.542240,16.7825,0.036127,-0.5447930000000001,26,5.63992
1.466560,21.1939,0.023383,-0.24116300000000002,0.487511,12.572,0.04842,-0.1997,26,5.83176
2.150240,19.3312,0.022195,-0.17151,0.078178,20.3619,-0.008394,0.347597,26,5.56428
1.553590,21.2426,0.024516,-0.253869,5.069350,14.7567,0.008038,-0.035703,26,5.40568
1.394330,24.8056,0.020638999999999998,-0.299246,5.088020,17.2139,0.032662000000000004,-0.76561,26,5.56042
4.446710,14.037,0.041576999999999996,-0.45036800000000005,0.530167,15.3584,0.036645,-0.19907,26,5.69072
2.948340,14.428,-0.058261,0.805555,6.464270,10.4524,-0.025097,0.192186,26,5.645230000000001
2.212500,18.0249,-0.020076,0.587964,6.211340,35.7301,0.002132,-0.172001,26,5.3254
3.876980,16.656,0.038761000000000004,-0.545975,4.090720,13.9254,-0.010333,0.334564,26,5.50475
2.859540,16.0758,0.013444999999999999,-0.029827,3.690430,12.0842,-0.082662,0.704401,26,5.30869
1.170590,22.8079,0.021047999999999997,-0.266069,3.293420,14.8217,0.008038,-0.037113,27,5.68224
1.231340,23.3015,0.021974,-0.257924,4.368110,17.6156,0.03778,-0.531241,27,5.49149
1.403770,19.7775,0.024899,-0.29153,3.259950,18.65,0.008678,-0.037113,27,5.77487
1.162330,23.3015,0.022366,-0.261979,0.084505,17.6156,-0.007693000000000001,0.36999499999999996,27,5.82572
1.552240,23.4046,0.021399,-0.248104,3.211490,18.7367,0.031266,-0.5315810000000001,27,5.55734
1.196590,21.1367,0.020566,-0.232069,5.406390,16.1796,0.026966000000000004,-0.465585,27,5.615819999999999
1.481720,20.8683,0.021896000000000002,-0.191995,0.073393,18.6982,-0.007932,0.378942,27,5.63908
1.449720,21.0652,0.021427,-0.199696,0.095315,16.6884,-0.009087,0.354113,27,5.8305
2.956040,14.428,-0.059301,0.805555,3.758940,10.0077,0.037364,-0.571757,27,5.55199
1.747810,21.6337,0.020858,-0.3128,6.464270,13.1054,-0.025097,0.192186,27,5.35404
1.487500,21.7338,0.019783000000000002,-0.257924,5.406390,18.7367,0.031266,-0.5315810000000001,27,5.40848
1.340640,22.085,0.019747,-0.22227,0.082184,17.908,-0.007648,0.380708,27,5.92543
1.983810,21.9271,0.022682,-0.25298000000000004,5.069350,13.9721,0.008038,-0.035703,27,5.77755
1.760900,22.8578,0.021896000000000002,-0.2528,5.200750,16.8276,0.036127,-0.583862,27,5.4147
1.655750,18.7904,0.023118,-0.219245,3.532100,18.8976,-0.024099000000000002,0.36999499999999996,27,5.42125
1.237510,20.6471,0.021368,-0.232413,0.075298,14.0871,-0.007872,0.315988,27,5.59081
1.272150,24.811,0.020638999999999998,-0.296998,5.211130,10.2781,-0.063148,0.37995300000000004,27,5.64154
1.272150,22.9033,0.020638999999999998,-0.299246,5.211130,10.0133,-0.063148,0.37995300000000004,27,5.67152
1.485900,20.7381,0.020595,-0.218146,0.072959,12.9801,-0.008088,0.36131599999999997,27,5.6005400000000005
1.566960,21.0652,0.020913,-0.23650900000000002,0.076085,16.1577,-0.008265999999999999,0.35522800000000004,27,5.39187
1.552510,23.1675,0.020408000000000003,-0.24430300000000002,0.080653,12.0288,-0.007435,0.36999499999999996,27,5.426880000000001
1.257040,20.5114,0.022096,-0.20776599999999998,0.078178,18.65,-0.006559000000000001,0.411458,27,5.5052900000000005
1.566960,21.1939,0.020595,-0.22107399999999996,0.072959,12.9801,-0.008265999999999999,0.35522800000000004,27,5.54723
1.224540,21.0652,0.023383,-0.215047,3.580320,17.0282,0.036127,-0.521161,27,5.90675
1.466560,21.1939,0.023047,-0.23956799999999998,0.487511,12.572,0.04842,-0.1997,27,5.7648
1.553590,19.6464,0.023383,-0.22167800000000001,5.069350,12.7942,0.008038,-0.035703,27,5.44527
1.209270,19.1423,0.022096,-0.20776599999999998,0.080653,18.65,-0.007215999999999999,0.411458,27,5.76187
1.258860,22.5542,0.022461000000000002,-0.257696,3.043810,17.379,0.04043,-0.5051760000000001,27,5.59443
1.340640,20.5114,0.021047999999999997,-0.199942,0.080653,17.5855,-0.007215999999999999,0.393842,27,5.51274
1.340640,20.5114,0.022096,-0.20776599999999998,0.080653,18.65,-0.007215999999999999,0.411458,27,5.49798
1.643630,22.3652,0.020566,-0.199804,3.601540,18.7367,0.033051,-0.44635600000000003,27,5.76484
1.130610,20.1616,0.023383,-0.226032,0.088879,18.6982,-0.0073620000000000005,0.386253,27,5.77619
1.727460,23.336,0.017908,-0.248766,3.802310,17.6156,0.006993000000000001,-0.037113,27,5.65683
1.231340,22.1163,0.022366,-0.24321900000000002,3.293420,13.2985,0.033051,-0.556467,27,5.65309
1.553590,19.6464,0.023047,-0.223148,0.099155,12.7942,-0.0073620000000000005,0.386253,27,5.59888
1.130610,20.1616,0.023383,-0.22689099999999998,5.069350,17.1317,0.008038,-0.035703,27,5.78015
1.553590,14.037,0.040216,-0.227158,0.500053,16.8143,0.032833,-0.224782,27,5.45207
4.446710,22.8079,0.020796000000000002,-0.490217,2.658620,11.9229,0.04842,-0.44373,27,5.54113
1.509130,21.0652,0.021187,-0.218146,0.072959,12.9801,-0.008265999999999999,0.35522800000000004,27,5.74262
1.566960,21.0652,0.020595,-0.218146,0.072959,12.9801,-0.008265999999999999,0.34752,27,5.65474
2.948340,14.428,-0.055578999999999996,0.774195,6.464270,10.4524,-0.025097,0.181687,27,5.5511099999999995
1.466560,20.009,0.023383,-0.24633000000000002,0.487511,12.572,0.04842,-0.215547,27,5.68961
1.518080,18.9483,0.023402000000000003,-0.232235,3.532100,16.7676,-0.024099000000000002,0.343427,27,5.80265
1.170590,22.8079,0.021047999999999997,-0.235538,4.759600,14.0871,0.037521,-0.54592,27,5.81032
1.218180,23.6833,0.020177,-0.267293,0.072959,16.1577,-0.008265999999999999,0.36131599999999997,27,5.66286
1.563490,21.526,0.020913,-0.21524699999999997,3.043810,17.379,0.04043,-0.5117229999999999,27,5.60342
1.158180,19.521,0.020566,-0.199804,4.613480,17.9148,0.037425,-0.565589,27,5.55082
1.703860,21.5418,0.021399,-0.191995,3.601540,18.7367,0.033051,-0.470992,27,5.68955
1.832670,21.3962,0.020913,-0.218146,5.290490,17.9148,0.034792000000000003,-0.565589,27,5.60124
1.417280,23.6833,0.020791,-0.257924,3.580320,19.472,0.010358,-0.092417,27,5.60074
1.181040,20.4219,0.024899,-0.28538,3.293420,18.65,-0.009448,0.36999499999999996,27,5.57872
1.340640,20.0378,0.021399,-0.232817,0.084505,11.0093,-0.0074670000000000005,0.356955,27,5.68096
1.283900,23.2993,0.021230000000000002,-0.246612,1.679930,19.1464,-0.025169,0.750031,27,5.6515699999999995
0.784953,13.1948,0.019763,-0.194503,5.043490,15.8146,0.040293999999999996,-0.5425,27,5.49199
1.272150,21.0847,0.021427,-0.183363,5.211130,11.5462,-0.065077,0.37995300000000004,27,5.8506
1.372920,23.1828,0.019572,-0.316112,0.073994,16.6884,-0.008265999999999999,0.360074,27,5.43176
1.713350,22.7586,0.021427,-0.272715,4.905900,9.92853,0.035519,-0.47842700000000005,27,5.69958
1.237620,20.5114,0.024194999999999998,-0.268275,5.088020,14.1614,0.007673,-0.076945,27,5.55582
1.272150,20.6301,0.022053,-0.191995,5.211130,10.0133,-0.063148,0.414865,27,5.56704
1.481720,24.5493,0.020638999999999998,-0.299246,0.095315,18.6982,-0.007932,0.37995300000000004,27,5.5688699999999995
1.607100,21.1939,0.022655,-0.253146,5.169300,13.8248,0.0078,-0.035703,27,5.81095
1.132950,18.8071,0.026289999999999997,-0.22229699999999997,4.831630,17.9148,0.035384,-0.565589,27,5.73615
1.257640,20.0158,0.023053,-0.22107399999999996,2.561000,11.0093,-0.008655,0.267396,27,5.67782
1.132950,25.199,-0.037071,0.948089,4.815120,16.7825,0.036127,-0.5447930000000001,27,5.78489
1.095340,21.2552,0.021093,-0.257924,3.293420,17.908,-0.008626,0.36999499999999996,27,5.66702
1.340640,20.0378,0.021399,-0.233406,0.082184,11.0093,-0.0073620000000000005,0.36999499999999996,27,5.6732
1.340640,18.7323,0.019983,-0.153927,3.268070,11.9372,0.033051,-0.513213,27,5.53137
1.935400,13.6161,0.019953,-0.299979,3.310550,17.4448,-0.008626,0.375137,27,5.416930000000001
1.668640,20.8392,0.023466,-0.268275,2.481410,15.5658,0.009559,-0.066709,27,5.55427
1.835660,20.8392,0.023466,-0.268275,2.481410,15.5658,0.009559,-0.066709,27,5.64279
1.181040,20.0378,0.020453,-0.261979,2.909670,17.6156,-0.009035,0.36999499999999996,27,5.68454
1.301320,23.3015,0.020378999999999998,-0.233406,3.293420,9.85798,0.010262,-0.037113,27,5.67317
1.237620,20.5114,0.021896000000000002,-0.193099,0.095315,18.6982,-0.007932,0.378942,27,5.69137
1.481720,18.0902,0.024853,-0.248104,5.391280,15.2831,0.037195,-0.559816,27,5.51114
1.132950,21.6337,0.023487,-0.24311100000000002,4.876620,13.2985,0.036127,-0.5447930000000001,27,5.66561
1.413870,20.0158,0.023053,-0.22107399999999996,4.542240,17.0408,0.008297,-0.033949,27,5.71633
1.181040,14.428,-0.058261,0.805555,6.464270,14.6458,-0.025679,0.192186,27,5.4705900000000005
2.669590,18.9977,0.021399,-0.238265,3.833090,10.4524,0.039955000000000004,-0.545704,27,5.26503
1.466560,21.3962,0.023053,-0.218146,5.074280,19.446,0.010262,-0.092417,27,5.91221
1.462110,22.0653,0.021766,-0.260135,3.580320,20.1582,0.033051,-0.5315810000000001,27,5.80092
1.466560,18.6611,0.023383,-0.191628,5.933070,12.572,0.04842,-0.8348049999999999,27,5.60856
1.263410,21.1939,0.023223,-0.24116300000000002,0.504134,13.9654,0.039909,-0.1997,27,5.72295
1.553590,19.3312,0.020494,-0.254394,3.130890,17.6156,0.03778,-0.465585,27,5.5549599999999995
1.181040,18.7904,0.021399,-0.179447,5.069350,15.0253,0.008038,-0.039543,27,5.85191
0.991625,18.8071,0.024853,-0.189647,2.436040,17.6156,0.009559,-0.09012200000000001,27,5.89008
1.372980,19.3312,0.024411000000000002,-0.220543,0.078178,22.9284,-0.008259,0.36999499999999996,27,5.716419999999999
1.130020,18.9979,0.024853,-0.242173,4.834690,14.1486,0.009559,-0.037107999999999995,27,5.58076
1.785260,22.7567,0.021047999999999997,-0.257924,4.970110,18.68,0.036788999999999995,-0.565589,27,5.74959
1.643630,21.526,0.020913,-0.245496,0.072363,40.6867,-0.008265999999999999,0.36131599999999997,27,5.38532
1.485900,22.2404,0.021427,-0.22399299999999997,3.667110,16.152,-0.003759,0.175432,27,5.744
1.643630,22.8079,0.021368,-0.242273,3.601540,18.8976,0.033051,-0.48828,27,5.482419999999999
1.160910,21.3808,0.020566,-0.191364,0.077458,18.7367,-0.008389,0.36999499999999996,27,5.474069999999999
1.553590,20.4219,0.023047,-0.232235,0.087547,12.6635,-0.007693000000000001,0.36999499999999996,27,5.2676099999999995
1.340640,19.6464,0.024899,-0.29153,5.210450,18.65,0.008038,-0.036211,27,5.77879
1.454030,21.803,0.018483000000000003,-0.24116300000000002,3.386000,19.1744,0.03688,-0.5051760000000001,27,5.65006
1.170590,21.1939,0.024152,-0.22858,0.458769,11.5702,0.045857,-0.1997,27,5.67473
2.284770,13.0747,0.028917,0.012702,3.564140,10.22,-0.10204500000000001,0.92901,27,5.64416
1.250390,14.1187,-0.019368,0.48248,2.414190,16.3387,-0.007369,0.14881,27,5.76305
6.758800,13.3995,0.008066,-0.42686499999999994,2.590070,33.0383,-0.011991,0.460496,27,5.3909199999999995
6.104630,18.2723,-0.025216,0.194036,6.471860,10.9012,0.025809,-0.22997199999999998,27,5.56384
1.413870,20.0158,0.023053,-0.22107399999999996,3.532100,15.0939,-0.021844,0.36999499999999996,28,5.8297099999999995
1.655750,18.7904,0.022945,-0.234558,4.542240,18.8976,0.008297,-0.033949,28,5.49705
1.272150,21.3808,0.020638999999999998,-0.191364,0.077458,20.7128,-0.008389,0.36999499999999996,28,5.57886
1.160910,22.9033,0.020566,-0.285666,5.211130,10.0133,-0.062323,0.37083,28,5.64534
1.424890,18.8071,0.024853,-0.23345700000000003,2.390610,17.6156,0.009983,-0.09012200000000001,28,5.37394
0.949417,20.4219,0.021038,-0.182233,0.093718,12.6635,-0.007511,0.36999499999999996,28,5.3701300000000005
1.340640,19.8727,0.022096,-0.205695,0.080777,18.65,-0.007215999999999999,0.411458,28,5.4184
1.340640,20.5114,0.022096,-0.204724,0.079604,18.65,-0.007215999999999999,0.411458,28,5.66972
2.956040,14.428,-0.059301,0.77577,4.815120,9.72081,0.037364,-0.571757,28,5.56661
1.083460,25.199,-0.037419,0.948089,3.758940,16.7825,0.034553,-0.5538420000000001,28,5.44056
1.242730,20.5,0.022053,-0.254394,5.211130,10.198,-0.06556100000000001,0.422072,28,5.90604
1.553590,20.6301,0.020494,-0.191995,3.130890,17.6156,0.03778,-0.465585,28,5.72917
1.272150,20.2771,0.021896000000000002,-0.191995,0.078319,18.6982,-0.007681,0.378942,28,5.6635
